jud,uat,ALTII_pct,CĂLIN GEORGESCU_pct,ELENA-VALERICA LASCONI_pct,GEORGE-NICOLAE SIMION_pct,HUNOR KELEMEN_pct,ION-MARCEL CIOLACU_pct,NICOLAE-IONEL CIUCĂ_pct,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu
SIBIU,BOIȚA,6.41,35.57,12.05,15.62,0.15,7.59,22.62,57.06,CĂLIN GEORGESCU,35.57,45.56306029,24.18716166,RURAL
SIBIU,BRATEIU,6.31,34.3,4,25.31,0.55,8.44,21.09,31.03,CĂLIN GEORGESCU,34.3,46.15466687,24.4262065,RURAL
SIBIU,BRUIU,12.61,31.3,8.26,16.52,0.87,10.87,19.57,31.98,CĂLIN GEORGESCU,31.3,45.86716637,24.68750428,RURAL
SIBIU,BRĂDENI,6.01,22.52,4.08,12.62,0.19,14.17,40.39,42.53,NICOLAE-IONEL CIUCĂ,40.39,46.06709795,24.8678805,RURAL
SIBIU,BÂRGHIȘ,8.32,28.66,11.86,20.34,3.54,12.48,14.79,39.3,CĂLIN GEORGESCU,28.66,46.01481714,24.50849626,RURAL
SIBIU,CHIRPĂR,4.35,29.93,11.06,21.91,1.08,18.87,12.8,30.91,CĂLIN GEORGESCU,29.93,45.90086238,24.5983699,RURAL
SIBIU,CRISTIAN,13.84,37,21.24,14.18,0.67,7.57,5.49,47.71,CĂLIN GEORGESCU,37,45.7785,24.03275,RURAL
SIBIU,CÂRȚA,8.78,33.94,9.09,15.76,0.3,11.82,20.3,34.66,CĂLIN GEORGESCU,33.94,45.790455,24.5610246,RURAL
SIBIU,CÂRȚIȘOARA,7.43,37.86,14.56,15.53,0.49,17.31,6.8,55.19,CĂLIN GEORGESCU,37.86,45.6715631,24.59136116,RURAL
SIBIU,DÂRLOS,10.6,33.08,11.25,17.92,0.57,10.49,16.11,37.01,CĂLIN GEORGESCU,33.08,46.21760965,24.40321746,RURAL
SIBIU,GURA RÂULUI,7.33,47.71,13.81,14.42,0.13,9.5,7.08,50.73,CĂLIN GEORGESCU,47.71,45.67590978,23.88909877,RURAL
SIBIU,HOGHILAG,4.94,29.31,5.91,11.7,1.81,41.62,4.7,45.61,ION-MARCEL CIOLACU,41.62,46.21859099,24.61475521,RURAL
SIBIU,IACOBENI,6.77,35.72,4.52,23.51,0.4,24.04,5.05,31.33,CĂLIN GEORGESCU,35.72,46.04226686,24.7516878,RURAL
SIBIU,JINA,3.08,36.36,2.75,21.67,0.53,29.39,6.24,38.03,CĂLIN GEORGESCU,36.36,45.65889627,23.69300511,RURAL
SIBIU,LASLEA,6.01,30.01,9.97,12.83,0.69,33.17,7.31,31.1,ION-MARCEL CIOLACU,33.17,46.13625422,24.63800741,RURAL
SIBIU,LOAMNEȘ,7.52,32.59,9.39,10.49,0.77,32.08,7.17,51.9,CĂLIN GEORGESCU,32.59,45.9558173,24.02701239,RURAL
SIBIU,LUDOȘ,14.22,27.16,6.9,17.24,0.43,11.21,22.84,45.42,CĂLIN GEORGESCU,27.16,45.93393339,23.91223555,RURAL
SIBIU,MARPOD,8.55,27.27,6.15,12.57,0.8,36.1,8.56,49.93,ION-MARCEL CIOLACU,36.1,45.8717133,24.5113023,RURAL
SIBIU,MERGHINDEAL,4.21,27.79,5.89,21.47,1.26,29.89,9.47,38.94,ION-MARCEL CIOLACU,29.89,45.98440255,24.73392991,RURAL
SIBIU,MICĂSASA,9.17,27.67,12.18,12.03,0.9,22.41,15.64,40.79,CĂLIN GEORGESCU,27.67,46.09661217,24.11485024,RURAL
SIBIU,MIHĂILENI,13.86,33.19,10.92,22.27,2.94,10.08,6.72,31.79,CĂLIN GEORGESCU,33.19,45.99691377,24.37121579,RURAL
SIBIU,MOȘNA,4.74,30.22,12.64,25.18,0.51,11.92,14.8,35.62,CĂLIN GEORGESCU,30.22,46.07683571,24.41675589,RURAL
SIBIU,MUNICIPIUL MEDIAȘ,14.31,24.17,21.7,10.82,4.45,12.32,12.23,39.16,CĂLIN GEORGESCU,24.17,46.14151088,24.3523726,URBAN
SIBIU,MUNICIPIUL SIBIU,18.49,21.25,30.46,8.97,0.99,10.5,9.34,59.67,ELENA-VALERICA LASCONI,30.46,45.79418047,24.13693539,URBAN
SIBIU,NOCRICH,5.82,32.02,9.36,22.87,0.73,22.77,6.44,40.02,CĂLIN GEORGESCU,32.02,45.85868617,24.44021267,RURAL
SIBIU,ORAȘ AGNITA,9.95,26.25,13.43,14.42,1.56,13.3,21.08,34.8,CĂLIN GEORGESCU,26.25,45.99801732,24.62498681,URBAN
SIBIU,ORAȘ AVRIG,10.74,34.91,17.33,15.33,0.43,12.01,9.26,46.31,CĂLIN GEORGESCU,34.91,45.69775422,24.40294278,URBAN
SIBIU,ORAȘ CISNĂDIE,15.52,25.74,29.95,11.46,0.54,10.16,6.66,41.42,ELENA-VALERICA LASCONI,29.95,45.63994932,24.09027603,URBAN
SIBIU,ORAȘ COPȘA MICĂ,7.82,33.66,9.77,22.31,4.43,10.82,11.19,30.39,CĂLIN GEORGESCU,33.66,46.11808085,24.25929436,URBAN
SIBIU,ORAȘ DUMBRĂVENI,8.34,30.08,10.92,16.21,3.66,20.62,10.17,34.99,CĂLIN GEORGESCU,30.08,46.22049873,24.54908239,URBAN
SIBIU,ORAȘ MIERCUREA SIBIULUI,9.6,35.69,7.69,24.19,0.24,8.96,13.64,33.61,CĂLIN GEORGESCU,35.69,45.86402458,23.79503577,URBAN
SIBIU,ORAȘ OCNA SIBIULUI,9.85,31.7,18.12,13.71,4.59,11.81,10.22,48.13,CĂLIN GEORGESCU,31.7,45.88356663,24.01930181,URBAN
SIBIU,ORAȘ SĂLIȘTE,11.63,32.55,12.94,13.88,0.56,12.05,16.39,55.26,CĂLIN GEORGESCU,32.55,45.73370626,23.8537678,URBAN
SIBIU,ORAȘ TĂLMACIU,10.67,33.33,19.94,12.38,0.18,13.39,10.1,43.29,CĂLIN GEORGESCU,33.33,45.562,23.9116,URBAN
SIBIU,ORLAT,11.92,39.62,17.48,16.26,0.16,6.13,8.42,47.37,CĂLIN GEORGESCU,39.62,45.7065,23.84991667,RURAL
SIBIU,POIANA SIBIULUI,5.93,48.4,8.68,12.94,0.3,15.68,8.07,37.25,CĂLIN GEORGESCU,48.4,45.80735444,23.72520909,RURAL
SIBIU,POPLACA,11.69,36.9,18.73,10.14,0.28,13.66,8.59,48.51,CĂLIN GEORGESCU,36.9,45.7405,24.04108929,RURAL
SIBIU,PORUMBACU DE JOS,11.2,31.02,15.35,17.4,0.16,16.06,8.82,49.96,CĂLIN GEORGESCU,31.02,45.6960221,24.50627937,RURAL
SIBIU,PĂUCA,9.9,36.54,3.77,13.25,0.84,9.21,26.5,47.85,CĂLIN GEORGESCU,36.54,46.00423257,23.91963913,RURAL
SIBIU,RACOVIȚA,8.24,38.74,14.46,11.64,0.25,10.72,15.96,52.17,CĂLIN GEORGESCU,38.74,45.64691278,24.37578792,RURAL
SIBIU,ROȘIA,10.06,38.78,10.07,22.86,0.42,12.06,5.73,36.17,CĂLIN GEORGESCU,38.78,45.81415551,24.30884753,RURAL
SIBIU,RÂU SADULUI,6.91,33.94,10.95,14.23,0,17.88,16.06,60.17,CĂLIN GEORGESCU,33.94,45.62527473,24.0276377,RURAL
SIBIU,RĂȘINARI,11.62,42.54,15.29,13.89,0.48,7.59,8.56,43.37,CĂLIN GEORGESCU,42.54,45.64797812,23.97378857,RURAL
SIBIU,SADU,10.49,26.8,17.54,16.31,0.25,7.3,21.31,55.34,CĂLIN GEORGESCU,26.8,45.65427516,24.15923334,RURAL
SIBIU,SLIMNIC,7.88,37.43,14.97,12.21,0.33,10.82,16.35,38.62,CĂLIN GEORGESCU,37.43,45.94179306,24.16797124,RURAL
SIBIU,TILIȘCA,10.56,36.22,11.27,10.57,0.35,14.38,16.64,53.24,CĂLIN GEORGESCU,36.22,45.788,23.82285714,RURAL
SIBIU,TURNU ROȘU,9.95,26.04,32.5,10.04,0.7,11.33,9.44,51.96,ELENA-VALERICA LASCONI,32.5,45.60869019,24.31466321,RURAL
SIBIU,TÂRNAVA,7.6,30.8,19.07,13.79,1.03,13.27,14.43,32.38,CĂLIN GEORGESCU,30.8,46.144591,24.28801377,RURAL
SIBIU,VALEA VIILOR,9.62,30.18,12.36,23.27,0.16,17.01,7.38,35.28,CĂLIN GEORGESCU,30.18,46.06800006,24.32078305,RURAL
SIBIU,VURPĂR,9.46,40.63,4.54,17.75,0,21.3,6.31,23.47,CĂLIN GEORGESCU,40.63,45.90750459,24.33609753,RURAL
SIBIU,ȘEICA MARE,9.21,34.25,14.15,13.43,1.6,13.21,14.15,39.28,CĂLIN GEORGESCU,34.25,46.00148571,24.2185719,RURAL
SIBIU,ȘEICA MICĂ,7.44,27.27,10.12,15.08,0.83,13.64,25.62,35.39,CĂLIN GEORGESCU,27.27,46.03626188,24.09057187,RURAL
SIBIU,ȘELIMBĂR,17.27,25.86,34.74,8.04,0.45,6.34,7.31,61.64,ELENA-VALERICA LASCONI,34.74,45.73932191,24.22322182,RURAL
SIBIU,ȘURA MARE,12.88,35.44,21.3,12.27,0.3,7.87,9.94,46.63,CĂLIN GEORGESCU,35.44,45.88078201,24.19014181,RURAL
SIBIU,ȘURA MICĂ,11.73,36.23,19.32,12.28,0.35,7.38,12.7,49.9,CĂLIN GEORGESCU,36.23,45.83303834,24.03149265,RURAL
SUCEAVA,ADÂNCATA,9.32,31.9,9.2,14.89,0.22,14.95,19.52,52.03,CĂLIN GEORGESCU,31.9,47.73851649,26.30006223,RURAL
SUCEAVA,ARBORE,7.68,27.13,6.55,20.93,0.22,31.22,6.24,37.51,ION-MARCEL CIOLACU,31.22,47.74517075,25.88868398,RURAL
SUCEAVA,BAIA,5.37,34.84,5.19,16.97,0.13,34.71,2.78,39.11,CĂLIN GEORGESCU,34.84,47.42056326,26.21972902,RURAL
SUCEAVA,BERCHIȘEȘTI,6,22.16,5.37,20.61,0.39,37.01,8.48,52.62,ION-MARCEL CIOLACU,37.01,47.52751934,26.03898423,RURAL
SUCEAVA,BILCA,11.94,27.42,6.14,18.08,0.52,17.21,18.69,37.64,CĂLIN GEORGESCU,27.42,47.92712799,25.7650192,RURAL
SUCEAVA,BOGDĂNEȘTI,8.07,32.8,7.14,23.08,0.3,24.6,4.02,42.08,CĂLIN GEORGESCU,32.8,47.36263504,26.28191174,RURAL
SUCEAVA,BOROAIA,7.4,28.51,7.78,15.26,0.36,37.08,3.59,44.39,ION-MARCEL CIOLACU,37.08,47.32707884,26.30220035,RURAL
SUCEAVA,BOSANCI,12.88,31.21,7.33,26.46,0.39,15.97,5.78,35.48,CĂLIN GEORGESCU,31.21,47.57221732,26.29269691,RURAL
SUCEAVA,BOTOȘANA,5.51,38.41,5.85,15.89,0.22,20.86,13.25,44.11,CĂLIN GEORGESCU,38.41,47.68443107,25.9401183,RURAL
SUCEAVA,BREAZA,7.4,30.05,8.62,17.98,0.25,33,2.71,33.42,ION-MARCEL CIOLACU,33,47.63577564,25.33220335,RURAL
SUCEAVA,BRODINA,9.56,42.81,6.14,20.88,0.26,14.39,5.96,38.42,CĂLIN GEORGESCU,42.81,47.85195708,25.40490794,RURAL
SUCEAVA,BUNEȘTI,9,27.33,8.07,23.6,0.52,24.64,6.83,44.05,CĂLIN GEORGESCU,27.33,47.51805109,26.30650595,RURAL
SUCEAVA,BURLA,4.08,23.39,4.4,20.72,0.16,18.52,28.73,37.9,NICOLAE-IONEL CIUCĂ,28.73,47.78514143,25.93113648,RURAL
SUCEAVA,BĂLCĂUȚI,8.28,32.66,6.57,16.28,0.3,30.84,5.06,38.57,CĂLIN GEORGESCU,32.66,47.89935699,26.06407247,RURAL
SUCEAVA,BĂLĂCEANA,7.03,25.96,5.44,15.79,0.18,40.35,5.26,49.87,ION-MARCEL CIOLACU,40.35,47.64514359,26.04677572,RURAL
SUCEAVA,CACICA,7.67,29.17,8.96,17.37,0.27,27.14,9.43,43.35,CĂLIN GEORGESCU,29.17,47.65148504,25.86761545,RURAL
SUCEAVA,CALAFINDEȘTI,10.99,42.72,5.63,9.9,0.29,19.9,10.58,45.32,CĂLIN GEORGESCU,42.72,47.85955109,26.10082621,RURAL
SUCEAVA,CAPU CÂMPULUI,2.58,16.24,2.87,13.81,0.07,9.85,54.59,72.71,NICOLAE-IONEL CIUCĂ,54.59,47.50526897,25.94409256,RURAL
SUCEAVA,CIOCĂNEȘTI,8.74,32.45,11.7,18.88,0.31,14.82,13.1,52.68,CĂLIN GEORGESCU,32.45,47.49216062,25.23496648,RURAL
SUCEAVA,CIPRIAN PORUMBESCU,3.74,22.88,4.07,22.03,0.34,44.75,2.2,34.41,ION-MARCEL CIOLACU,44.75,47.57704967,26.06775384,RURAL
SUCEAVA,COMĂNEȘTI,5.03,23.48,6.19,16.27,0.34,18.9,29.78,46.92,NICOLAE-IONEL CIUCĂ,29.78,47.66139984,25.99952672,RURAL
SUCEAVA,CORNU LUNCII,7.77,28.48,6.57,20.27,0.41,31.99,4.52,47.97,ION-MARCEL CIOLACU,31.99,47.45641625,26.13273607,RURAL
SUCEAVA,COȘNA,7.16,37.04,9.54,14.15,0.16,25.28,6.68,51.55,CĂLIN GEORGESCU,37.04,47.41558903,25.12806984,RURAL
SUCEAVA,CRUCEA,9.32,29.89,6.75,29.17,0.14,20.55,4.17,43.54,CĂLIN GEORGESCU,29.89,47.36019747,25.58641785,RURAL
SUCEAVA,CÂRLIBABA,5.82,30.74,6.15,14.4,0.65,16.5,25.73,40.36,CĂLIN GEORGESCU,30.74,47.61289168,25.09233852,RURAL
SUCEAVA,DOLHEȘTI,5.78,26.72,7.59,14.47,0.07,41.82,3.55,50.3,ION-MARCEL CIOLACU,41.82,47.43968799,26.51981444,RURAL
SUCEAVA,DORNA CANDRENILOR,11.18,26.92,9.22,17.86,0.16,28.55,6.12,50.12,ION-MARCEL CIOLACU,28.55,47.29931541,25.22272216,RURAL
SUCEAVA,DORNA-ARINI,10.46,30.8,9.84,15.55,0.38,14.65,18.33,55.52,CĂLIN GEORGESCU,30.8,47.35918546,25.46610209,RURAL
SUCEAVA,DORNEȘTI,9.38,30.79,9.01,22.02,0.69,21.94,6.16,35.23,CĂLIN GEORGESCU,30.79,47.88527371,26.00652205,RURAL
SUCEAVA,DRĂGOIEȘTI,8.83,21.31,5.45,26.76,0,33.17,4.48,42.25,ION-MARCEL CIOLACU,33.17,47.54022983,26.0958665,RURAL
SUCEAVA,DRĂGUȘENI,6.3,31.42,7,15.6,0.46,36.35,2.87,43.32,ION-MARCEL CIOLACU,36.35,47.306119,26.51600442,RURAL
SUCEAVA,DUMBRĂVENI,10.61,39.26,5.73,16.43,0.35,24.42,3.2,43.5,CĂLIN GEORGESCU,39.26,47.66880471,26.43607465,RURAL
SUCEAVA,DĂRMĂNEȘTI,8.18,31.53,6.7,17.75,0.34,14.76,20.74,48.6,CĂLIN GEORGESCU,31.53,47.7457385,26.1260417,RURAL
SUCEAVA,FORĂȘTI,7.48,25.88,7.59,19.1,0.41,34.75,4.79,48.98,ION-MARCEL CIOLACU,34.75,47.36999482,26.46358221,RURAL
SUCEAVA,FRUMOSU,6.32,34.56,6.94,19.89,0.23,21.37,10.69,46.79,CĂLIN GEORGESCU,34.56,47.63542699,25.64092279,RURAL
SUCEAVA,FRĂTĂUȚII NOI,7.31,22.77,10.54,18.06,0.56,22.56,18.2,32.24,CĂLIN GEORGESCU,22.77,47.93546126,25.89568641,RURAL
SUCEAVA,FRĂTĂUȚII VECHI,7.99,32.4,10.5,18.05,0,16.12,14.94,30.23,CĂLIN GEORGESCU,32.4,47.89494336,25.91244931,RURAL
SUCEAVA,FUNDU MOLDOVEI,8.9,25.02,10.63,17.52,0.18,15.92,21.82,50.64,CĂLIN GEORGESCU,25.02,47.55439784,25.32467883,RURAL
SUCEAVA,FÂNTÂNA MARE,8.6,32.08,6.67,19.71,0.77,28.5,3.67,49.05,CĂLIN GEORGESCU,32.08,47.41189716,26.30600621,RURAL
SUCEAVA,FÂNTÂNELE,7.22,35.76,4.41,20.59,0.6,25.94,5.48,41.59,CĂLIN GEORGESCU,35.76,47.59424822,26.51735518,RURAL
SUCEAVA,GRĂMEȘTI,9.31,30.93,9,17.48,0.74,21.61,10.91,39.94,CĂLIN GEORGESCU,30.93,47.90613375,26.14201514,RURAL
SUCEAVA,GRĂNICEȘTI,9.5,35.13,6.45,21.76,0.67,21.36,5.12,34.06,CĂLIN GEORGESCU,35.13,47.79319814,26.06988066,RURAL
SUCEAVA,GĂLĂNEȘTI,10.43,26.68,15.06,19.55,0,24.31,3.96,29.34,CĂLIN GEORGESCU,26.68,47.90378946,25.82332368,RURAL
SUCEAVA,HORODNIC DE JOS,9.87,26.67,11.26,19.66,0.11,25.86,6.55,44.39,CĂLIN GEORGESCU,26.67,47.86933044,25.84035065,RURAL
SUCEAVA,HORODNIC DE SUS,8.97,31.44,8.12,20.11,0.33,12.6,18.45,44.32,CĂLIN GEORGESCU,31.44,47.83881263,25.78914845,RURAL
SUCEAVA,HORODNICENI,6.79,26.57,7.43,19.93,0.36,19.93,19,51.64,CĂLIN GEORGESCU,26.57,47.52189716,26.18297769,RURAL
SUCEAVA,HÂRTOP,7.72,39.44,8.15,21.22,0.11,20.26,3.11,46.15,CĂLIN GEORGESCU,39.44,47.48421483,26.36915757,RURAL
SUCEAVA,HĂNȚEȘTI,6.1,35.54,6.97,14.71,0.28,32.05,4.34,44.37,CĂLIN GEORGESCU,35.54,47.75850707,26.35393953,RURAL
SUCEAVA,IACOBENI,8.91,26.73,11.84,20.08,0.27,22.87,9.31,47.64,CĂLIN GEORGESCU,26.73,47.4304007,25.3010871,RURAL
SUCEAVA,IASLOVĂȚ,9.61,36.73,5.1,19.33,0.29,23.75,5.19,31.67,CĂLIN GEORGESCU,36.73,47.75808521,25.97552892,RURAL
SUCEAVA,ILIȘEȘTI,8.92,29.28,8.11,22.39,0.41,25.13,5.78,43.85,CĂLIN GEORGESCU,29.28,47.60814702,26.05129488,RURAL
SUCEAVA,IPOTEȘTI,18.18,29.54,17.37,13.39,0.37,11.96,9.2,53.17,CĂLIN GEORGESCU,29.54,47.6194058,26.2890569,RURAL
SUCEAVA,IZVOARELE SUCEVEI,5.86,27.98,6.99,16.07,0.57,36.86,5.67,33.72,ION-MARCEL CIOLACU,36.86,47.76401285,25.19912858,RURAL
SUCEAVA,MARGINEA,8.81,36.84,7.91,21.13,0.09,13.35,11.86,37.32,CĂLIN GEORGESCU,36.84,47.77534466,25.79026652,RURAL
SUCEAVA,MITOCU DRAGOMIRNEI,8.63,32.61,7.29,26.65,0.2,20.49,4.14,47.76,CĂLIN GEORGESCU,32.61,47.7474043,26.23232653,RURAL
SUCEAVA,MOARA,12.54,29.33,13.43,16.67,0.66,22.62,4.75,50.5,CĂLIN GEORGESCU,29.33,47.57986143,26.2025911,RURAL
SUCEAVA,MOLDOVA-SULIȚA,5.36,32.65,5.87,21.43,0.26,17.6,16.84,27.24,CĂLIN GEORGESCU,32.65,47.6834913,25.23182499,RURAL
SUCEAVA,MOLDOVIȚA,5.72,23.78,5.24,24.2,0.42,32.51,8.13,41.26,ION-MARCEL CIOLACU,32.51,47.73102557,25.45774939,RURAL
SUCEAVA,MUNICIPIUL CÂMPULUNG MOLDOVENESC,14.76,23.04,19.77,15.35,0.45,18.2,8.44,38.48,CĂLIN GEORGESCU,23.04,47.49995807,25.57623916,URBAN
SUCEAVA,MUNICIPIUL FĂLTICENI,11.96,25.41,16.03,14.78,0.3,27.61,3.91,46.46,ION-MARCEL CIOLACU,27.61,47.46197756,26.30898434,URBAN
SUCEAVA,MUNICIPIUL RĂDĂUȚI,16.26,23.47,15.95,14.54,0.29,19.12,10.37,37.55,CĂLIN GEORGESCU,23.47,47.84831193,25.93188133,URBAN
SUCEAVA,MUNICIPIUL SUCEAVA,17.58,23.82,19.28,12.94,0.37,18.95,7.07,45.33,CĂLIN GEORGESCU,23.82,47.66856994,26.26693259,URBAN
SUCEAVA,MUNICIPIUL VATRA DORNEI,12.89,22.57,14.59,16.53,0.35,21.99,11.08,48.86,CĂLIN GEORGESCU,22.57,47.36619593,25.34653228,URBAN
SUCEAVA,MUȘENIȚA,7.53,28.53,7.69,21.47,0.8,20.51,13.46,43.05,CĂLIN GEORGESCU,28.53,47.95897355,25.97903589,RURAL
SUCEAVA,MĂLINI,4.39,28.01,5.55,13.35,0.07,43.95,4.69,48.57,ION-MARCEL CIOLACU,43.95,47.3659394,25.98711136,RURAL
SUCEAVA,MĂNĂSTIREA HUMORULUI,8.46,36.2,9.46,19.38,0.47,14.19,11.86,42.85,CĂLIN GEORGESCU,36.2,47.63938421,25.7919969,RURAL
SUCEAVA,ORAȘ BROȘTENI,7.6,34.15,10.52,19.39,0.42,20,7.92,42.5,CĂLIN GEORGESCU,34.15,47.21776838,25.62431073,URBAN
SUCEAVA,ORAȘ CAJVANA,4.1,48.7,5.27,16.06,0.05,20.44,5.37,26.74,CĂLIN GEORGESCU,48.7,47.71201911,25.9894031,URBAN
SUCEAVA,ORAȘ DOLHASCA,5.81,25.96,5.86,17.77,0.39,22.72,21.51,42.01,CĂLIN GEORGESCU,25.96,47.4178624,26.62118249,URBAN
SUCEAVA,ORAȘ FRASIN,8.68,31.61,7.16,26.12,0.25,17.43,8.74,38.4,CĂLIN GEORGESCU,31.61,47.51052306,25.80397831,URBAN
SUCEAVA,ORAȘ GURA HUMORULUI,13.57,23.12,15.35,18.43,0.46,19.26,9.81,43.16,CĂLIN GEORGESCU,23.12,47.52318659,25.88012604,URBAN
SUCEAVA,ORAȘ LITENI,7.19,34.44,8.19,21.01,0.32,16.98,11.88,39.91,CĂLIN GEORGESCU,34.44,47.51215303,26.53212859,URBAN
SUCEAVA,ORAȘ MILIȘĂUȚI,7.72,29.54,20.71,18.35,0.37,18.28,5.04,37.64,CĂLIN GEORGESCU,29.54,47.7877517,26.00441878,URBAN
SUCEAVA,ORAȘ SALCEA,12.25,36.46,10.13,19.09,0.35,17.2,4.51,44.54,CĂLIN GEORGESCU,36.46,47.64595601,26.35719709,URBAN
SUCEAVA,ORAȘ SIRET,12.44,22.82,10.4,16.02,0.43,22.6,15.28,42.33,CĂLIN GEORGESCU,22.82,47.95159245,26.06612369,URBAN
SUCEAVA,ORAȘ SOLCA,10.73,26.22,8.05,18.54,0.37,30,6.1,41.55,ION-MARCEL CIOLACU,30,47.71132951,25.82071459,URBAN
SUCEAVA,ORAȘ VICOVU DE SUS,9.15,38.63,5.13,20.86,0.07,17.21,8.96,36.09,CĂLIN GEORGESCU,38.63,47.92653826,25.65865594,URBAN
SUCEAVA,OSTRA,4.37,27.44,4.97,34.39,0.2,17.79,10.83,37.21,GEORGE-NICOLAE SIMION,34.39,47.36145168,25.74439078,RURAL
SUCEAVA,PANACI,8.16,39.86,7.08,17.17,0.12,20.53,7.08,46.56,CĂLIN GEORGESCU,39.86,47.20305325,25.44615862,RURAL
SUCEAVA,POIANA STAMPEI,7.13,31.12,9.12,12.69,0.3,35.48,4.16,55.53,ION-MARCEL CIOLACU,35.48,47.24369394,25.11825026,RURAL
SUCEAVA,POIENI-SOLCA,7.54,28.89,3.69,16.37,0.16,37.08,6.26,36.52,ION-MARCEL CIOLACU,37.08,47.68860192,25.8850454,RURAL
SUCEAVA,POJORÂTA,9.81,26.01,12.57,17.23,0.32,20.95,13.12,53.66,CĂLIN GEORGESCU,26.01,47.47574962,25.435428,RURAL
SUCEAVA,PREUTEȘTI,5.11,30.42,6.51,23.01,0.27,30.15,4.55,47.03,CĂLIN GEORGESCU,30.42,47.45174321,26.41437317,RURAL
SUCEAVA,PUTNA,8.89,31.19,7.93,18.46,0.39,21.84,11.31,41.31,CĂLIN GEORGESCU,31.19,47.84556017,25.59225769,RURAL
SUCEAVA,PÂRTEȘTII DE JOS,4.93,26.64,8.59,19.89,0.18,33.92,5.87,50.11,ION-MARCEL CIOLACU,33.92,47.61470397,25.95219969,RURAL
SUCEAVA,PĂLTINOASA,5.99,25.57,5.86,20.27,0.22,36.05,6.04,50.36,ION-MARCEL CIOLACU,36.05,47.55143175,25.97964593,RURAL
SUCEAVA,PĂTRĂUȚI,7.37,36.76,5.58,21.45,0.19,24.67,3.97,41.06,CĂLIN GEORGESCU,36.76,47.73146582,26.18484719,RURAL
SUCEAVA,RÂȘCA,6.16,29.28,7.46,23.57,0.51,29.45,3.56,44.53,ION-MARCEL CIOLACU,29.45,47.34237614,26.1198359,RURAL
SUCEAVA,RĂDĂȘENI,8.81,31.95,10,21.28,0.45,15.26,12.26,40.96,CĂLIN GEORGESCU,31.95,47.48601674,26.25337039,RURAL
SUCEAVA,SADOVA,8.12,30.59,13.15,14.43,0.37,14.16,19.18,53.07,CĂLIN GEORGESCU,30.59,47.58088634,25.45491218,RURAL
SUCEAVA,SATU MARE,8.58,33.31,6.33,18.65,0,25.56,7.58,33.87,CĂLIN GEORGESCU,33.31,47.83137936,26.0087804,RURAL
SUCEAVA,SIMINICEA,5.47,37.77,7.02,13.42,0.62,30.96,4.75,42.79,CĂLIN GEORGESCU,37.77,47.71267012,26.40014229,RURAL
SUCEAVA,SLATINA,2.19,10.47,1.54,10.52,0,74.04,1.24,46.88,ION-MARCEL CIOLACU,74.04,47.41882766,25.93342376,RURAL
SUCEAVA,STRAJA,9.86,36.5,4.65,21.72,0.14,20.47,6.66,32.54,CĂLIN GEORGESCU,36.5,47.90789096,25.52671148,RURAL
SUCEAVA,STROIEȘTI,6,32.1,7.74,18.02,0.41,20.99,14.73,46.28,CĂLIN GEORGESCU,32.1,47.61263189,26.13222626,RURAL
SUCEAVA,STULPICANI,5.58,32.56,4.67,27.62,0.21,16.23,13.11,41.07,CĂLIN GEORGESCU,32.56,47.4005,25.65926236,RURAL
SUCEAVA,SUCEVIȚA,12.97,32.4,8.4,13.54,0.09,14.85,17.74,43.3,CĂLIN GEORGESCU,32.4,47.77322372,25.68579187,RURAL
SUCEAVA,TODIREȘTI,8.77,26.58,7.67,16.15,0.2,22.72,17.9,45.78,CĂLIN GEORGESCU,26.58,47.69535811,26.07544054,RURAL
SUCEAVA,UDEȘTI,10.08,31.37,7.76,22.22,0.53,21.87,6.16,45.44,CĂLIN GEORGESCU,31.37,47.57061301,26.41409852,RURAL
SUCEAVA,ULMA,3.48,36.28,4.1,30.91,0.32,19.87,5.05,39.85,CĂLIN GEORGESCU,36.28,47.8572974,25.27105532,RURAL
SUCEAVA,VADU MOLDOVEI,9.47,27.78,5.57,20.67,0.11,32.43,3.96,47.54,ION-MARCEL CIOLACU,32.43,47.38712572,26.39298834,RURAL
SUCEAVA,VALEA MOLDOVEI,3.9,12.46,1.86,14.07,0,62.81,4.91,54.34,ION-MARCEL CIOLACU,62.81,47.47929524,26.013802,RURAL
SUCEAVA,VAMA,7.9,39.29,9.66,19.89,0.38,14.58,8.32,42.94,CĂLIN GEORGESCU,39.29,47.57118446,25.71003542,RURAL
SUCEAVA,VATRA MOLDOVIȚEI,5.98,26.08,5.28,27.17,0.52,12.04,22.92,44.49,GEORGE-NICOLAE SIMION,27.17,47.65362919,25.55187863,RURAL
SUCEAVA,VEREȘTI,7.35,39.13,6.84,21.92,0.23,20.47,4.08,40.29,CĂLIN GEORGESCU,39.13,47.63267795,26.4743485,RURAL
SUCEAVA,VICOVU DE JOS,9.61,36.17,6.76,20.23,0.14,23.27,3.81,40.94,CĂLIN GEORGESCU,36.17,47.88297379,25.70535582,RURAL
SUCEAVA,VOITINEL,6.05,25.47,3.47,17.84,0.19,42.18,4.79,44.95,ION-MARCEL CIOLACU,42.18,47.86749075,25.74278633,RURAL
SUCEAVA,VOLOVĂȚ,13.27,32.7,6.36,17.26,0.47,23.97,5.96,34.69,CĂLIN GEORGESCU,32.7,47.80637973,25.89930071,RURAL
